County,City,Town,Address,Store_Name,Store_Type,Latitude,Longitude
서울특별시,서대문구,남가좌동,290번지 2 호,모래내시장(주),시장,37.5698511,126.9152509
경상북도,포항시남구,상도동,629호,남부시장,그 밖의 대규모점포,36.0126278,129.3561749
서울특별시,금천구,시흥동,984번지 6호,시흥산업용재유통센타,그 밖의 대규모점포,37.4433443,126.9016398
강원특별자치도,강릉시,주문진읍,주문리 312-91호,주) 포남시장,그 밖의 대규모점포,37.8911700,128.8278497
광주광역시,북구,두암동,895번지 2 호,동아시장,그 밖의 대규모점포,35.1687020,126.9296039
서울특별시,금천구,시흥동,966호,시흥중앙철재상가,그 밖의 대규모점포,37.4376353,126.9035200
대전광역시,중구,유천동,196호,새서울종합시장,그 밖의 대규모점포,36.3218729,127.3967097
서울특별시,용산구,이태원동,119번지 25호,해밀톤 쇼핑몰,쇼핑센터,37.5355805,126.9916333
충청남도,아산시,온천동,87번지 5호,녹산스토아,그 밖의 대규모점포,36.7808989,127.0053772
서울특별시,강남구,논현동,105번지 7호,두산아케이드,그 밖의 대규모점포,37.5193579,127.0365959
대전광역시,중구,오류동,175-1호,삼성슈퍼,그 밖의 대규모점포,36.3237346,127.4076792
경상북도,포항시북구,환호동,377-5호,환호시장,그 밖의 대규모점포,36.0680266,129.3911990
대전광역시,중구,태평동,395-1번지,뉴삼부프라자,그 밖의 대규모점포,36.3232766,127.3933495
서울특별시,구로구,고척동,103번지 4호,고척산업용품상가,그 밖의 대규모점포,37.4989007,126.8603559
서울특별시,구로구,고척동,103번지 4호,고척산업용품상가,복합쇼핑몰,37.4989007,126.8603559
경상북도,포항시북구,장성동,866-301호,장성종합시장,그 밖의 대규모점포,36.0656174,129.3770208
충청남도,아산시,권곡동,543번지 2호,중앙시장,그 밖의 대규모점포,36.7870281,127.0075299
경상북도,포항시북구,죽도동,625-15호,중앙종합시장,그 밖의 대규모점포,36.0231349,129.3554063
부산광역시,중구,남포동5가,92호,신동아수산물종합시장,시장,35.0968524,129.0290786
강원특별자치도,강릉시,주문진읍,주문리 312-91호,주) 주문진시장,그 밖의 대규모점포,37.8911700,128.8278497
경기도,안양시만안구,안양동,41번지 5호,역전지하상가,그 밖의 대규모점포,37.4141274,126.9171940
경상북도,포항시북구,죽도동,2-4호,상대종합시장,그 밖의 대규모점포,36.0363475,129.3683914
제주특별자치도,제주시,이도일동,1349번지 5 호,흥원시장,그 밖의 대규모점포,33.5126729,126.5261912
대구광역시,수성구,만촌동,858호,만촌종합시장,그 밖의 대규모점포,35.8548728,128.6515154
경상남도,통영시,북신동,663번지 6 호,북신시장,시장,34.8549068,128.4278454
부산광역시,동래구,온천동,707호,럭키동래쇼핑,그 밖의 대규모점포,35.2085249,129.0753883
서울특별시,강남구,압구정동,429번지,(주)현대백화점 본점,백화점,37.5273422,127.0274876
서울특별시,용산구,용산동6가,69-167 신동아쇼핑,신동아쇼핑센터,복합쇼핑몰,37.5172474,126.9852079
서울특별시,용산구,용산동6가,69번지 167호,신동아 쇼핑센터,쇼핑센터,37.5204812,126.9877515
부산광역시,부산진구,부전동,573번지 1호,서면지하도상가 부전몰,시장,35.1577580,129.0600478
대전광역시,동구,가양1동,295번지 8호,신가양종합시장,시장,36.3432189,127.4441729
경상북도,포항시남구,청림동,588-2호,청림시장,그 밖의 대규모점포,35.9965324,129.4103169
서울특별시,강남구,압구정동,515호,갤러리아백화점(동관),백화점,37.5280880,127.0415888
대전광역시,서구,내동,11-6호,내동종합시장,그 밖의 대규모점포,36.3300628,127.3810855
인천광역시,남구,주안동,1461번지 4 호,통일종합시장,그 밖의 대규모점포,37.4496743,126.6781954
서울특별시,용산구,한강로1가,191호,국제센터아케이드,그 밖의 대규모점포,37.5334332,126.9741710
제주특별자치도,서귀포시,표선면,표선리 1001번지 1호,표선오일시장,시장,33.3225293,126.8296700
경상남도,마산시,회원동,654번지 8호,교방주공시장(주),그 밖의 대규모점포,35.2178805,128.5611440
인천광역시,계양구,작전동,444번지 2 호,작전현대백화점,그 밖의 대규모점포,37.5276193,126.7216136
부산광역시,사상구,괘법동,533번지 1호,고려쇼핑센터,복합쇼핑몰,35.1633381,128.9819791
서울특별시,강남구,압구정동,494호,갤러리아백화점(서관),백화점,37.5285687,127.0400761
서울특별시,강남구,대치동,500호,그랑프리,그 밖의 대규모점포,37.4908356,127.0572451
경상남도,창원시,용호동,63번지 롯데아파트,롯데종합상가,그 밖의 대규모점포,35.2344801,128.6846742
강원특별자치도,춘천시,죽림동,32번지,제일시장,그 밖의 대규모점포,37.8775442,127.7261600
대구광역시,중구,대신동,241번지 1 호,대신지하상가,그 밖의 대규모점포,36.975593,127.795575
경상남도,마산시,회원동,654번지 8호,합성시장,그 밖의 대규모점포,35.2178805,128.5611440
경상남도,거제시,능포동,68호,옥수동새시장,그 밖의 대규모점포,34.8846279,128.7404016
경상남도,거제시,옥포동,529번지 8 호,옥포중앙시장,그 밖의 대규모점포,34.8939890,128.6892497
전북특별자치도,임실군,오수면,오수리 351번지 1호,오수상설시장,그 밖의 대규모점포,35.5382491,127.3269414
서울특별시,영등포구,대림동,717호,두암종합시장,그 밖의 대규모점포,37.4953094,126.8980837
경상남도,창원시,소계동,724-4호,소계시장,그 밖의 대규모점포,35.2568117,128.5990301
서울특별시,은평구,구산동,182번지 6 호,현대화유통기업(주),대형마트,37.6093017,126.9079798
광주광역시,동구,충장로3가,24,더보이저 광주,쇼핑센터,35.1484299,126.9151612
대구광역시,달서구,성당동,704번지 5호,두류종합시장,그 밖의 대규모점포,35.8469509,128.5458175
서울특별시,강남구,대치동,977번지 12 호,대치종합상가,그 밖의 대규모점포,37.5019370,127.0648194
제주특별자치도,서귀포시,성산읍,고성리 1188번지 2호,고성오일시장,시장,33.4521944,126.9135761
대구광역시,달서구,진천동,241번지 3 호,월배시장,그 밖의 대규모점포,35.8149817,128.5278866
서울특별시,송파구,송파1동,121번지,한화 송파지점,그 밖의 대규모점포,37.5050778,127.1145561
서울특별시,강남구,대치동,511번지 한보미도맨션,한보종합상가,그 밖의 대규모점포,37.4933830,127.0673333
경상남도,통영시,태평동,409번지 1 호,충무데파트종합상설시장,그 밖의 대규모점포,34.8459111,128.4242855
경상남도,통영시,서호동,163호,서호전통시장,그 밖의 대규모점포,34.8430904,128.4197942
대전광역시,중구,유천동,335-17호,서부종합시장,그 밖의 대규모점포,36.3150866,127.3905103
제주특별자치도,제주시,일도1동,1425번지 3호 중앙지하상가,중앙지하상가,시장,33.5134175,126.5246776
광주광역시,남구,주월동,1275-1호,(주)무진시장,그 밖의 대규모점포,35.1327535,126.9046430
부산광역시,사하구,괴정동,740-1호,자유종합상가,그 밖의 대규모점포,35.0989517,128.9886682
부산광역시,동래구,안락동,464번지 21호,충렬상가시장,그 밖의 대규모점포,35.1983270,129.1092748
대구광역시,달서구,본동,225번지 1 호,달서송림시장,그 밖의 대규모점포,35.8367797,128.5470156
제주특별자치도,서귀포시,대정읍,하모리 1089번지 15호,대정오일시장,시장,33.2209451,126.2478651
전북특별자치도,전주시,완산구,서노송동 627번지 1호 전주코아백화점,전주코아백화점,백화점,35.8255328,127.1447885
대구광역시,서구,평리동,606번지 8 호,이현시장,그 밖의 대규모점포,35.8779520,128.5505796
서울특별시,영등포구,영등포동5가,20호,영등포로타리지하상가,그 밖의 대규모점포,37.5203407,126.9058486
서울특별시,송파구,석촌동,277번지 2호,엄마손상가,그 밖의 대규모점포,37.5012523,127.1068173
대구광역시,북구,복현동,462호,복현종합시장,,35.8925786,128.6198778
대구광역시,수성구,수성동1가,649-76호,대공원시장,그 밖의 대규모점포,35.8494962,128.6093981
서울특별시,중구,신당1동,217번지 91호,청평화시장,그 밖의 대규모점포,37.5694444,127.0115766
강원특별자치도,춘천시,효자1동,684번지 11호,사단법인 춘천남부시장조합,그 밖의 대규모점포,37.8707981,127.7252868
부산광역시,중구,남포동6가,3호,신천지시장,시장,35.0970501,129.0278135
부산광역시,해운대구,재송동,1080번지 5 호,재송시장,대형마트,35.1875237,129.1234266
경상북도,포항시북구,죽도동,2-4호,송도시장,그 밖의 대규모점포,36.0363475,129.3683914
서울특별시,영등포구,영등포동4가,434번지 5호 신세계백화점,(주)신세계 타임스퀘어점,백화점,37.5171754,126.9055743
경상남도,창원시,상남동,73-5호,경창상가,그 밖의 대규모점포,35.2202229,128.6792568
인천광역시,부평구,일신동,107호,부일종합시장,그 밖의 대규모점포,37.4847145,126.7432898
전북특별자치도,전주시완산구,효자동1가,호 201-2,서부시장,그 밖의 대규모점포,35.153272,129.034248
서울특별시,성동구,옥수동,220번지 1호 한남하이츠아파트,한남하이츠상가,구분없음,37.5397572,127.0141788
대구광역시,서구,내당동,308번지 1 호,삼익상가,그 밖의 대규모점포,35.8601481,128.5501740
대구광역시,서구,평리동,1437번지 5 호,중평시장,그 밖의 대규모점포,35.8663308,128.5536585
대구광역시,달서구,송현동,185번지 8 호,송현시장,그 밖의 대규모점포,35.8312104,128.5505690
대구광역시,수성구,범어동,432-1호,새범어종합시장,그 밖의 대규모점포,35.8663234,128.6352527
부산광역시,남구,대연동,1760번지 1호,대연시장,그 밖의 대규모점포,35.1356819,129.0884214
대구광역시,달서구,성당동,440호,구마종합시장,그 밖의 대규모점포,35.8413439,128.5546615
경상남도,마산시,양덕동,15번지 1호,양덕중앙시장,그 밖의 대규모점포,35.2326538,128.5841690
경상남도,마산시,부림동,83호,부림상시장,그 밖의 대규모점포,35.2071676,128.5729034
전북특별자치도,전주시완산구,경원동3가,90번지 13호,전주동부시장,그 밖의 대규모점포,35.8203196,127.1512774
전북특별자치도,전주시완산구,경원동3가,호 90-13,동부시장,그 밖의 대규모점포,35.083072,128.96689
서울특별시,강동구,암사3동,451번지 16호,양지종합시장,시장,37.5554438,127.1366378
경상북도,영주시,휴천2동,305번지,영주종합시장,시장,36.8132467,128.6221361
대구광역시,수성구,수성동1가,649-76호,수성현대시장,그 밖의 대규모점포,35.8494962,128.6093981
서울특별시,영등포구,대림1동,909번지 2호,썬프라자,쇼핑센터,37.4965758,126.9084003
부산광역시,부산진구,가야동,450-2호,가남종합시장,시장,35.1501335,129.0343006
인천광역시,중구,인현동,1번지,인현지하상가,그 밖의 대규모점포,37.4762891,126.6314744
대전광역시,서구,가장동,52번지 1호,LK마트(빌딩),그 밖의 대규모점포,36.3333881,127.3888385
서울특별시,서초구,반포동,19번지 4 호,터미널상가,그 밖의 대규모점포,37.5048882,127.0021093
부산광역시,부산진구,부전동,573번지 1호,서면지하도상가 서면몰,복합쇼핑몰,35.1577580,129.0600478
부산광역시,북구,덕천동,355번지 4호,새구포종합상가시장,그 밖의 대규모점포,35.2121398,129.0091879
대전광역시,서구,괴정동,97-7호,한민재래시장,그 밖의 대규모점포,36.3361904,127.3809357
대전광역시,서구,괴정동,91-7호,한민시장,그 밖의 대규모점포,36.3337753,127.3819993
대전광역시,중구,선화동,160-1호,선화상가,대형마트,36.3353772,127.4161589
인천광역시,부평구,십정동,321번지 6호,십정종합시장,시장,37.4735667,126.6951771
서울특별시,송파구,잠실동,101번지 1호,프리마 쇼핑센타,그 밖의 대규모점포,37.5068604,127.0731698
경상남도,창원시,반림동,10-5호,낙원상가,그 밖의 대규모점포,35.2364671,128.6674552
서울특별시,금천구,시흥동,1002번지 1호,럭키남서울상가,그 밖의 대규모점포,37.4504283,126.8993827
대구광역시,서구,평리동,1538번지 3 호,중리시장,그 밖의 대규모점포,35.8706548,128.5480612
충청북도,청주시,서원구,사창동 269-11번지,신라쇼핑쎈타,그 밖의 대규모점포,36.6335838,127.4628584
경상남도,진주시,하대동,70번지 2 호,공단종합시장,그 밖의 대규모점포,35.1854734,128.1198585
부산광역시,해운대구,재송동,1023호,재송삼익상가시장,대형마트,35.1911161,129.1213192
강원특별자치도,홍천군,홍천읍,신장대리 5번지 3호,홍천중앙시장,시장,37.6918499,127.8864317
경기도,고양시일산서구,일산동,617-20호,일산시장,시장,37.6857347,126.7708835
인천광역시,중구,항동7가,27번지 69호,인천종합어시장사업협동조합,시장,37.4582968,126.6084751
서울특별시,양천구,목동,739번지 1호,목동시장아울렛,그 밖의 대규모점포,37.5391563,126.8663555
광주광역시,북구,중흥동,272번지 6호,동부시장,시장,35.1741456,126.9156291
경상북도,영천시,야사동,187호,문화상가,그 밖의 대규모점포,35.9739094,128.9471506
전라남도,완도군,완도읍,군내리 1249번지 1 호,완도읍5일시장,그 밖의 대규모점포,34.3165179,126.7477207
충청북도,청주시,서원구,사직동 265-19번지,사직종합시장,그 밖의 대규모점포,36.6363533,127.4776564
경상남도,창원시,신촌동,15번지 6호,유신종합상가,그 밖의 대규모점포,35.2084192,128.6266903
경상남도,마산시,회성동,450번지 1호,회성종합시장,,35.2330391,128.5589037
전라남도,순천시,남내동,119호,중앙시장,그 밖의 대규모점포,34.9532634,127.4845298
경상남도,창원시,반림동,,반송종합시장,그 밖의 대규모점포,35.238,128.668
인천광역시,남동구,간석동,194호,동서종합시장,그 밖의 대규모점포,37.4607984,126.7105726
경상북도,포항시북구,죽도동,2-4호,양학시장,그 밖의 대규모점포,36.0363475,129.3683914
인천광역시,남동구,구월동,8번지 2호,만수종합쇼핑,쇼핑센터,37.4599044,126.7166315
대전광역시,동구,중동,317호,지하상가,그 밖의 대규모점포,36.3306087,127.4312499
대전광역시,동구,중동,317번지,대전역전지하상가,시장,36.3306087,127.4312499
부산광역시,부산진구,초읍동,271-1호,창곡종합시장,시장,35.1772720,129.0478548
인천광역시,남동구,구월동,8번지 2호,구월종합상가(주),그 밖의 대규모점포,37.4599044,126.7166315
인천광역시,남구,주안동,15번지 43 호,공단시장,그 밖의 대규모점포,37.4680685,126.6798290
부산광역시,부산진구,전포동,608-1호,서면중앙시장,시장,35.1608924,129.0633194
부산광역시,부산진구,부전동,29호,부산전자종합,그 밖의 대규모점포,35.1636850,129.0622183
부산광역시,부산진구,부전동,29호,부산전자종합시장번영회,시장,35.1636850,129.0622183
대구광역시,서구,내당동,13번지 1호,밤고개시장,그 밖의 대규모점포,35.8619229,128.5637002
부산광역시,중구,보수동3가,46-1호,보수종합시장,시장,35.1041982,129.0217598
인천광역시,부평구,부평동,224번지 1호,시장로타리지하상가,그 밖의 대규모점포,37.5001352,126.7216635
대구광역시,수성구,황금동,746번지,황금시장,그 밖의 대규모점포,35.8483541,128.6199777
대구광역시,수성구,만촌동,984-1호,황금시장,그 밖의 대규모점포,35.8649407,128.6442281
경상남도,마산시,부림동,87호,부림시장,그 밖의 대규모점포,37.577805,127.015627
대구광역시,북구,산격동,1258호,산격종합시장,그 밖의 대규모점포,35.8984123,128.6105172
인천광역시,강화군,강화읍,신문리 205번지 5호,강화중앙시장,시장,37.7461480,126.4835394
경상남도,마산시,석전동,226번지 2호,역전통합시장,그 밖의 대규모점포,35.2364269,128.5792491
경상남도,마산시,구암동,88번지 2호,서마시장,그 밖의 대규모점포,35.2497663,128.6003861
강원특별자치도,철원군,동송읍,이평리 680번지 1호,동송시장(등록),시장,38.2088561,127.2188597
강원특별자치도,철원군,서면,와수리 1171번지 21호,와수시장(등록),시장,38.2394855,127.4402570
강원특별자치도,철원군,갈말읍,신철원리 679번지,신철원시장(등록),시장,38.1460031,127.3099113
부산광역시,사하구,신평동,111-213호,신평종합시장,시장,35.0915897,128.9768797
대구광역시,서구,평리동,676번지 1 호,대평리시장,그 밖의 대규모점포,35.8781960,128.5577369
대전광역시,동구,원동,64호,자유도매시장,시장,36.315014,127.395304
대전광역시,동구,원동,64번지 1호,자유도매시장,그 밖의 대규모점포,36.3292005,127.4320547
서울특별시,중구,남창동,51번지 1호,숭례문상가,그 밖의 대규모점포,37.5594320,126.9762306
대구광역시,서구,평리동,1205호,신평리시장,그 밖의 대규모점포,35.8680941,128.5606822
충청북도,청주시,흥덕구,복대동 634번지,복대시장,그 밖의 대규모점포,36.6349973,127.4488380
대구광역시,북구,칠성동1가,89호,경명시장,그 밖의 대규모점포,36.0702,129.3958
경상북도,포항시북구,죽도동,2-4호,동해종합시장,그 밖의 대규모점포,36.0363475,129.3683914
경상남도,마산시,구암동,18번지 1호,구암형대시장,그 밖의 대규모점포,35.2660463,128.5839034
광주광역시,동구,충장로3가,43호,충금지하상가,전문점,35.1488644,126.9153553
경기도,안양시동안구,호계동,997호,(주)현대종합시장상가,그 밖의 대규모점포,37.3725663,126.9592493
경상남도,창원시,중앙동,69-1호,중앙시장,그 밖의 대규모점포,35.2271896,128.6760330
경상남도,통영시,중앙동,38-4호,통영중앙시장사업협동조합,그 밖의 대규모점포,34.8452887,128.4246418
서울특별시,중구,신당동,776호,(주)에리어식스,그 밖의 대규모점포,37.5681513,127.0120037
부산광역시,사하구,하단동,487-6호,에덴시장,시장,35.1114267,128.9631106
인천광역시,남동구,간석동,195번지 1호,신사상가,그 밖의 대규모점포,37.4607869,126.7097463
경상북도,봉화군,봉화읍,내성리 394-18호,봉화제1상설시장,그 밖의 대규모점포,36.8905555,128.7358361
부산광역시,사하구,당리동,302-7호,당리시장,시장,35.1061774,128.9695844
서울특별시,성동구,용답동,234번지 한국자동차매매센터,자동차매매센타,전문점,37.5602185,127.0662886
부산광역시,연제구,연산동,364번지 1호,연천시장,그 밖의 대규모점포,35.1894752,129.0980538
부산광역시,부산진구,부전동,347번지 40호,서면종합시장,시장,35.1621750,129.0581303
서울특별시,관악구,봉천동,1638번지 20호,원당종합시장,그 밖의 대규모점포,37.4747178,126.9657569
경상남도,양산시,중부동,423-5호,남부시장,그 밖의 대규모점포,35.3428196,129.0372106
부산광역시,동래구,명장동,145번지 9호,명장시장,그 밖의 대규모점포,35.2046235,129.1064180
서울특별시,서초구,서초2동,1332번지 2호,무지개쇼핑,그 밖의 대규모점포,37.4930736,127.0250707
경상남도,진주시,상대동,193번지 1 호,동부종합상가,그 밖의 대규모점포,35.1870481,128.1162019
부산광역시,해운대구,중동,1520번지 3호,해동시장,대형마트,35.1621357,129.1782780
인천광역시,남동구,간석동,313번지 1호,석천종합시장,그 밖의 대규모점포,37.4642321,126.7070478
서울특별시,광진구,중곡동,229번지 15호,광성시장,그 밖의 대규모점포,37.5645949,127.0819286
부산광역시,해운대구,중동,1512호,삼호동백상가시장,대형마트,35.1609751,129.1740494
경상남도,거제시,신현읍,고현리 98번지 27호,고현종합시장,그 밖의 대규모점포,37.463776,126.676525
충청북도,청주시,상당구,북문로2가 95-2번지,중앙시장,그 밖의 대규모점포,36.6394038,127.4891813
충청북도,청주시,서원구,모충동 88-4번지,남부상가시장,그 밖의 대규모점포,36.6205244,127.4899584
서울특별시,강남구,청담동,134번지 20호,청담삼익시장,그 밖의 대규모점포,37.5247718,127.0561392
경상남도,마산시,양덕동,164번지 20호,양덕종합시장,그 밖의 대규모점포,35.2229021,128.5898378
서울특별시,영등포구,영등포동5가,20호,영등포역앞지하상가,그 밖의 대규모점포,37.5203407,126.9058486
서울특별시,광진구,화양동,10번지 1호,한아름시장,그 밖의 대규모점포,37.5435080,127.0699118
충청남도,아산시,온천동,87번지 7호,온양상가,그 밖의 대규모점포,36.7808989,127.0053772
강원특별자치도,태백시,장성동,159-2호,합명회사장성중앙시장,그 밖의 대규모점포,37.1008657,129.0098008
경상남도,창원시,신촌동,33번지 2호,양곡시장,그 밖의 대규모점포,35.2007680,128.6278539
부산광역시,북구,덕천동,411번지 5 호,덕천시장,그 밖의 대규모점포,35.2111991,129.0124384
부산광역시,북구,구포동,1041번지 1 호,구남시장,그 밖의 대규모점포,35.2023793,128.9970101
강원특별자치도,강릉시,성남동,50호,사단법인 강릉중앙시장번영회,시장,37.7539963,128.8986308
대구광역시,수성구,만촌동,984-1호,청구시장,그 밖의 대규모점포,35.8649407,128.6442281
대전광역시,동구,가양1동,434번지,가양시장,시장,36.3462382,127.4432072
대전광역시,동구,가양동,434호,가양시장,그 밖의 대규모점포,36.3462382,127.4432072
부산광역시,동구,수정동,170번지 1 호,사단법인 수정시장번영회,그 밖의 대규모점포,35.1282583,129.0464066
서울특별시,동작구,상도동,324번지 1호,성대종합시장,그 밖의 대규모점포,37.4999765,126.9317592
인천광역시,부평구,부평동,224번지 1호,신부평로지하상가,그 밖의 대규모점포,37.5001352,126.7216635
경기도,안양시만안구,안양동,1189번지 1호,안양중앙지하도 상가,시장,37.3977473,126.9230317
대구광역시,서구,평리동,1085번지 1 호,서구시장,그 밖의 대규모점포,35.8737820,128.5557177
전라남도,순천시,덕암동,227-1호,역전시장,그 밖의 대규모점포,34.9438210,127.5035021
경기도,안양시만안구,석수동,387번지 288호,석수시장,그 밖의 대규모점포,37.4303289,126.9042364
경상남도,진주시,상대동,276번지 17 호,자유시장,그 밖의 대규모점포,35.1802565,128.1097157
부산광역시,서구,동대신동1가,113번지 1호,대신시장,시장,35.1103784,129.0197148
서울특별시,광진구,자양동,602호,자양종합시장,그 밖의 대규모점포,37.5319991,127.0764463
부산광역시,남구,대연동,1756번지 9호,하이타운상가백화점,그 밖의 대규모점포,35.1342203,129.0872941
경상남도,마산시,회원동,362번지 17호,회원상가시장,그 밖의 대규모점포,35.2216111,128.5704288
경상남도,마산시,석전동,257번지 1호,역전시장,그 밖의 대규모점포,35.2304218,128.5748965
서울특별시,중구,신당1동,777번지,(주)광희패션몰,그 밖의 대규모점포,37.5686547,127.0119141
서울특별시,중구,신당동,772호,남평화상가(주),그 밖의 대규모점포,37.5691897,127.0108985
서울특별시,강남구,대치동,626호,청실종합상가,그 밖의 대규모점포,37.4931444,127.0590787
부산광역시,해운대구,반여동,1291번지 918호,반여시장,시장,35.1974999,129.1331186
서울특별시,서초구,서초동,1335번지,무지개종합상가,그 밖의 대규모점포,37.4890918,127.0261924
인천광역시,부평구,부평동,252번지 52호,진흥종합시장,그 밖의 대규모점포,37.4980956,126.7266882
서울특별시,강남구,논현동,227번지 4호,논현종합시장,그 밖의 대규모점포,37.5098516,127.0338420
서울특별시,동대문구,전농동,647번지 1호,전농프라자,그 밖의 대규모점포,37.5745528,127.0470163
서울특별시,중구,소공동,1번지,호텔롯데아케이드,그 밖의 대규모점포,37.5648228,126.9810887
부산광역시,사하구,당리동,302-7호,하단시장,시장,35.1061774,128.9695844
경상남도,마산시,합성동,326번지 1호,동마산시장,그 밖의 대규모점포,35.2401191,128.5875983
전북특별자치도,전주시완산구,전동3가,호 3-242,남부시장,그 밖의 대규모점포,37.562097,127.014548
대전광역시,서구,도마동,135-12호,유천종합시장,그 밖의 대규모점포,36.3153364,127.3832950
부산광역시,연제구,연산동,1328번지 15호,영남종합시장,그 밖의 대규모점포,35.1810674,129.0776149
부산광역시,부산진구,초읍동,271-6호,성곡종합시장,시장,35.1747838,129.0483558
경상남도,마산시,구암동,88번지 2호,구암시장,그 밖의 대규모점포,35.2497663,128.6003861
광주광역시,남구,주월동,974번지 107호,무등시장(합자),전문점,35.1366074,126.8925084
부산광역시,연제구,연산동,709번지 17호,연산로타리종합시장,그 밖의 대규모점포,35.1845882,129.0815402
부산광역시,연제구,연산동,636번지 28호,연일시장,그 밖의 대규모점포,35.1854935,129.0856794
경상남도,마산시,산호동,28번지 28호,산호시장,그 밖의 대규모점포,35.2192624,128.5825893
부산광역시,해운대구,우동,1092번지 16호,우동종합상가시장,대형마트,35.1706726,129.1388497
부산광역시,부산진구,개금동,615-16호,종합새시장,시장,35.1485228,129.0178818
부산광역시,연제구,거제동,987번지 10호,거성시장,그 밖의 대규모점포,35.1900638,129.0683749
부산광역시,동래구,명륜동,5번지 5호,온천로타리종합시장,그 밖의 대규모점포,35.2162752,129.0852721
부산광역시,부산진구,개금1동,615번지 20호,개금큰시장,시장,35.1487117,129.0185233
부산광역시,연제구,연산동,312번지 18호,연동시장,그 밖의 대규모점포,35.1893865,129.0920361
제주특별자치도,서귀포시,대정읍,하모리 822번지 7호,모슬포중앙시장,시장,33.2221224,126.2546901
부산광역시,중구,창선동2가,30호,창선상가,시장,35.0996884,129.0282634
서울특별시,송파구,잠실동,27번지 6호,잠실중앙상가,그 밖의 대규모점포,37.5153375,127.0929721
인천광역시,중구,인현동,1호,중앙로지하상가,그 밖의 대규모점포,37.4762891,126.6314744
부산광역시,서구,암남동,346번지 2호,송남시장,시장,35.0785058,129.0168210
인천광역시,남구,도화2동,81번지 1호,제물포지하상가,그 밖의 대규모점포,37.4670641,126.6564317
부산광역시,사상구,덕포동,422번지 16 호,북부산시장,그 밖의 대규모점포,35.1710449,128.9817104
부산광역시,부산진구,부전동,573-26호,부전인삼시장,시장,35.1630527,129.0611546
부산광역시,동래구,안락동,425번지 51호,서원시장,그 밖의 대규모점포,35.2007852,129.0984538
대구광역시,중구,대신동,115번지 400 호,서문시장제5지구시장,그 밖의 대규모점포,35.8692999,128.5823072
서울특별시,동대문구,용두동,231-5,용두시장,시장,37.5784182,127.0295440
대구광역시,중구,대신동,115-30 동산상가,동산상가,그 밖의 대규모점포,35.8689559,128.5817236
서울특별시,금천구,시흥동,884번지 5호,대명합동시장,그 밖의 대규모점포,37.4546481,126.9016409
부산광역시,남구,용호동,128번지 1호,용호 삼성시장,그 밖의 대규모점포,35.1178674,129.1260213
강원특별자치도,강릉시,용강동,29호,(사)강릉서부시장번영회,시장,37.7550475,128.8908174
강원특별자치도,강릉시,용강동,29호,강릉서부시장,그 밖의 대규모점포,37.7550475,128.8908174
전라남도,순천시,풍덕동,1264호,남부상설시장,그 밖의 대규모점포,34.9453204,127.4953718
부산광역시,사하구,괴정동,552-14호,사하시장,시장,35.0975769,128.9855001
부산광역시,중구,신창동4가,38호,사단법인 국제시장번영회,그 밖의 대규모점포,35.1015352,129.0283519
서울특별시,마포구,공덕동,256번지 5호 마포시장,마포시장,시장,37.5457283,126.9540959
경기도,성남시,수정구,신흥3동 3436번지 10호,신흥시장,시장,37.4443986,127.1436065
경기도,성남시수정구,신흥동,3436번지 10 호,신흥시장,그 밖의 대규모점포,37.4443986,127.1436065
인천광역시,남구,주안동,929호,신주안종합시장,그 밖의 대규모점포,37.4628675,126.6905549
강원특별자치도,강릉시,옥천동,223호,사) 동부시장,그 밖의 대규모점포,37.7599794,128.9009126
강원특별자치도,강릉시,옥천동,223호,사) 동부시장,그 밖의 대규모점포,37.7599794,128.9009126
대전광역시,중구,문창동,383-4호,신남부시장,그 밖의 대규모점포,36.3125760,127.4376413
부산광역시,연제구,연산동,2124번지 16호,연미새시장,그 밖의 대규모점포,35.1751944,129.0947853
부산광역시,사상구,감전동,121번지 12호,감전제일상가,그 밖의 대규모점포,35.1575546,128.9838815
경상남도,김해시,동상동,881호,사단법인김해시장번영회,그 밖의 대규모점포,35.2361126,128.8834670
부산광역시,동래구,사직동,128번지 1호,신정시장,그 밖의 대규모점포,35.1968164,129.0694852
경기도,하남시,신장동,427-159호,신장시장,그 밖의 대규모점포,37.5380875,127.2053727
부산광역시,중구,영주동,601호,영주시장,시장,35.1116883,129.0373222
서울특별시,광진구,중곡동,79번지 13호,신성종합시장,그 밖의 대규모점포,37.5584416,127.0881101
대구광역시,서구,비산동,1247번지 1 호,만평시장,그 밖의 대규모점포,35.8884164,128.5628070
대구광역시,중구,동성로2가,41번지 8호,(주)대현프리몰 대구점,시장,35.8709640,128.5960627
서울특별시,구로구,개봉동,361번지 1호,개봉제일시장,그 밖의 대규모점포,37.4859882,126.8534403
서울특별시,구로구,개봉동,361번지 1 호,개봉제일시장,그 밖의 대규모점포,37.4859882,126.8534403
광주광역시,동구,계림동,520번지 5호,호남시장,그 밖의 대규모점포,35.1594615,126.9257703
부산광역시,동래구,온천동,1407번지 36 호,(사)금성상가시장번영회,그 밖의 대규모점포,35.2079095,129.0725119
부산광역시,동래구,온천2동,1407번지 2호,(사)금성상가시장,시장,35.2079095,129.0725119
경상남도,마산시,상남동,40번지 1호,북마산중앙시장,그 밖의 대규모점포,35.2160702,128.5711621
